Date,ID,Filter,Tweet,Retweets,Favorites,Mentions,Hashtags
4/29/2018 9:33,9.91E+17,,. More Triples! . http://FalconStocks.com 94% Avg Gain Always Unbiased . . $ CBK $ CVGI $ HCHC $ IMN $ WTI $ RKDA $ SREV $ GOGL $ AT $ GLUU $ CCXI $ EXXI $ CYTR $ BDR $ SPI $ NRG $ RNVA $ INVT $ SPWR $ DCTH $ AMD $ EEM $ BAC $ ETH $ ECR $ CPRX $ PDLI $ ARC $ PPHM $ HMPR $ BCEI $ ORN $ VMEM $ OREX $ SAL $ XVG pic.twitter.com/zPBNJs5Yhs,0,1,,
4/29/2018 9:34,9.91E+17,,. More Triples! . http://FalconStocks.com 94% Avg Gain Always Unbiased . . $ DIA $ IBM $ AAPL $ TSLA $ SBUX $ CMG $ FIT $ CBIS # pennystock # PENNYSTOCKS $ LTC $ TRIG $ ETH $ XVG $ AZFL $ OMG $ FERN $ KNSC $ PHFB $ NXGH $ CNCG $ AMSC $ QQQ $ SIRI $ USO $ BOX $ SQ $ EMC $ ADBE $ SPX $ DJI $ EURUSD # stocks $ KEMpic.twitter.com/8md0g1II7l,0,0,,# # #
4/29/2018 13:51,9.91E+17,,@ 0xproject $ ZRX 0x (ZRX) - 0x - 08/05/2018 https://www.coinscalendar.com/event/0x-zrx-test-3237 … $ EVENTS $ XVG $ XRP $ ADA $ BTC $ ETH $ LEND $ REQ $ XLM $ NEO,0,0,@,
4/29/2018 13:54,9.91E+17,,@ 0xproject $ ZRX 0x (ZRX) - 0x - 30/04/2018 https://www.coinscalendar.com/event/0x-zrx-test … $ EVENTS $ XVG $ XRP $ ADA $ BTC $ ETH $ LEND $ REQ $ XLM $ NEO,0,1,@,
4/29/2018 13:42,9.91E+17,,@ attentiontoken $ BAT Basic Attention Token (BAT) - Basic Attention Token - 02/05/2018 https://www.coinscalendar.com/event/basic-attention-token-bat-singapore-meetup … $ EVENTS $ XVG $ XRP $ ADA $ BTC $ ETH $ LEND $ REQ $ XLM $ NEO,0,1,@,
4/29/2018 9:27,9.91E+17,,@ begemann @ wooga Why not add $ XVG as a secure payment option to allow us customers to make purchases in games? This will add more business value for you! We would absolutely love to be able to pay via @ vergecurrency Please consider this for us custome,0,0,@ @ @,# #
4/29/2018 13:56,9.91E+17,,@ BigONEexchange $ BIG BigONE Token (BIG) - BigONE Token - 03/05/2018 https://www.coinscalendar.com/event/bigone-token-big-test … $ EVENTS $ XVG $ XRP $ ADA $ BTC $ ETH $ LEND $ REQ $ XLM $ NEO,0,0,@,
4/29/2018 13:54,9.91E+17,,@ BigONEexchange $ BIG BigONE Token (BIG) - BigONE Token - 29/04/2018 https://www.coinscalendar.com/event/bigone-token-big-community-ama … $ EVENTS $ XVG $ XRP $ ADA $ BTC $ ETH $ LEND $ REQ $ XLM $ NEO,0,0,@,
4/29/2018 11:11,9.91E+17,,@ DeNAgames Why not add $ XVG as secure payment option to allow us customers to make purchases in games? This will add more business value for you! We'd love to be able to pay via @ vergecurrency who have a huge community! Please consider this for us cust,0,0,@ @,# #
4/29/2018 11:02,9.91E+17,,@ EA @ EAHelp Why not add $ XVG as secure payment option to allow us customers to make purchases in games? This will add more business value for you! We'd love to be able to pay via @ vergecurrency who have a huge community! Please consider this for us cu,0,0,@ @ @,# #
4/29/2018 12:37,9.91E+17,,@ izpepodgg7863nk Poseidon Quark - Fastest growing cryptocurrency in the world - https://posq.io/ $ DASH $ XVG $ BTC $ ETH $ LTC $ XMR # masternodepic.twitter.com/bRFHq6q8kw,0,1,@,#
4/29/2018 14:47,9.91E+17,,@ luidefunescoin Poseidon Quark - Fastest growing cryptocurrency in the world - https://posq.io/ $ DASH $ XVG $ BTC $ ETH $ LTC $ XMR # masternodepic.twitter.com/JUE2uZLSYz,0,0,@,#
4/29/2018 9:47,9.91E+17,,"@ THRIVEmkt, I noticed you ""liked"" my tweet. If you DM me with contact information, I am happy to pass the information along to the appropriate # Verge @ vergecurrency team member. Weclome to the # VergeFam # XVGFam :) $ XVG # XVG @ justinvendetta @ xvgma",0,0,@ @ @ @ @,# # # #
4/29/2018 12:15,9.91E+17,,@ tronfoundation $ TRX TRON (TRX) - TRON - 21/06/2018 https://www.coinscalendar.com/event/tron-trx-blockchain-upgrade … $ EVENTS $ XVG $ XRP $ ADA $ BTC $ ETH $ LEND $ REQ $ XLM $ NEO,0,1,@,
4/29/2018 9:14,9.91E+17,,@ WishShopping Why not add $ XVG as a secure privacy payment option to allow us customers to make purchases with? This will add more business value for you! We would absolutely love to be able to pay via @ vergecurrency Please consider this for us custome,0,1,@ @,# #
4/29/2018 13:56,9.91E+17,,@ ZenCashOfficial $ ZEN ZenCash (ZEN) - ZenCash - 02/05/2018 https://www.coinscalendar.com/event/zencash-zen-community-call … $ EVENTS $ XVG $ XRP $ ADA $ BTC $ ETH $ LEND $ REQ $ XLM $ NEO,0,0,@,
4/29/2018 13:42,9.91E+17,,0.05BTC --> 20BTC We need Just a Week Join : http://t.me/Monsterpumper $ MTL $ DGB $ XEM $ TRIG $ STRAT $ LSK $ IOP $ PIVX $ PAY $ ARK $ DASH $ MCO $ ARDR $ CVC $ ETH $ NEO $ XLM $ XRP $ ADA $EMC2 $ OMG$BCC $ VTC $ AEON $ ZEC $ ADX $ XVG $ BAT $ LTC $ BLZ $ IOTA,0,0,,
4/29/2018 8:16,9.91E+17,,0.1 BTC --> 10BTC -> https://t.me/Blackfoxtrading $ BTC $ XRP $ LTC $ ETH $ ADA $ XLM $ XVG $ TRX $ OCN $ IOST $ NCASH $ STORM $ EOS $ NEO $ IOTA $ CDT $ DASH $ XEM $ VEN $ ETC $ GVT $ LISK $ OMG $ APPC $ MOD $ NEBL $ ENJ 13,0,0,,
4/29/2018 8:46,9.91E+17,,0.1 BTC --> 10BTC -> https://t.me/Blackfoxtrading $ BTC $ XRP $ LTC $ ETH $ ADA $ XLM $ XVG $ TRX $ OCN $ IOST $ NCASH $ STORM $ EOS $ NEO $ IOTA $ CDT $ DASH $ XEM $ VEN $ ETC $ GVT $ LISK $ OMG $ APPC $ MOD $ NEBL $ ENJ 14,0,1,,
4/29/2018 9:16,9.91E+17,,0.1 BTC --> 10BTC -> https://t.me/Blackfoxtrading $ BTC $ XRP $ LTC $ ETH $ ADA $ XLM $ XVG $ TRX $ OCN $ IOST $ NCASH $ STORM $ EOS $ NEO $ IOTA $ CDT $ DASH $ XEM $ VEN $ ETC $ GVT $ LISK $ OMG $ APPC $ MOD $ NEBL $ ENJ 15afds,0,0,,
4/29/2018 9:46,9.91E+17,,0.1 BTC --> 10BTC -> https://t.me/Blackfoxtrading $ BTC $ XRP $ LTC $ ETH $ ADA $ XLM $ XVG $ TRX $ OCN $ IOST $ NCASH $ STORM $ EOS $ NEO $ IOTA $ CDT $ DASH $ XEM $ VEN $ ETC $ GVT $ LISK $ OMG $ APPC $ MOD $ NEBL $ ENJ 16da,0,0,,
4/29/2018 10:16,9.91E+17,,0.1 BTC --> 10BTC -> https://t.me/Blackfoxtrading $ BTC $ XRP $ LTC $ ETH $ ADA $ XLM $ XVG $ TRX $ OCN $ IOST $ NCASH $ STORM $ EOS $ NEO $ IOTA $ CDT $ DASH $ XEM $ VEN $ ETC $ GVT $ LISK $ OMG $ APPC $ MOD $ NEBL $ ENJ 17,0,0,,
4/29/2018 10:46,9.91E+17,,0.1 BTC --> 10BTC -> https://t.me/Blackfoxtrading $ BTC $ XRP $ LTC $ ETH $ ADA $ XLM $ XVG $ TRX $ OCN $ IOST $ NCASH $ STORM $ EOS $ NEO $ IOTA $ CDT $ DASH $ XEM $ VEN $ ETC $ GVT $ LISK $ OMG $ APPC $ MOD $ NEBL $ ENJ 18,0,0,,
4/29/2018 11:16,9.91E+17,,0.1 BTC --> 10BTC -> https://t.me/Blackfoxtrading $ BTC $ XRP $ LTC $ ETH $ ADA $ XLM $ XVG $ TRX $ OCN $ IOST $ NCASH $ STORM $ EOS $ NEO $ IOTA $ CDT $ DASH $ XEM $ VEN $ ETC $ GVT $ LISK $ OMG $ APPC $ MOD $ NEBL $ ENJ 19,0,0,,
4/29/2018 11:46,9.91E+17,,0.1 BTC --> 10BTC -> https://t.me/Blackfoxtrading $ BTC $ XRP $ LTC $ ETH $ ADA $ XLM $ XVG $ TRX $ OCN $ IOST $ NCASH $ STORM $ EOS $ NEO $ IOTA $ CDT $ DASH $ XEM $ VEN $ ETC $ GVT $ LISK $ OMG $ APPC $ MOD $ NEBL $ ENJ 20,0,0,,
4/29/2018 12:16,9.91E+17,,0.1 BTC --> 10BTC -> https://t.me/Blackfoxtrading $ BTC $ XRP $ LTC $ ETH $ ADA $ XLM $ XVG $ TRX $ OCN $ IOST $ NCASH $ STORM $ EOS $ NEO $ IOTA $ CDT $ DASH $ XEM $ VEN $ ETC $ GVT $ LISK $ OMG $ APPC $ MOD $ NEBL $ ENJ 21,0,0,,
4/29/2018 12:46,9.91E+17,,0.1 BTC --> 10BTC -> https://t.me/Blackfoxtrading $ BTC $ XRP $ LTC $ ETH $ ADA $ XLM $ XVG $ TRX $ OCN $ IOST $ NCASH $ STORM $ EOS $ NEO $ IOTA $ CDT $ DASH $ XEM $ VEN $ ETC $ GVT $ LISK $ OMG $ APPC $ MOD $ NEBL $ ENJ 22,0,1,,
4/29/2018 13:16,9.91E+17,,0.1 BTC --> 10BTC -> https://t.me/Blackfoxtrading $ BTC $ XRP $ LTC $ ETH $ ADA $ XLM $ XVG $ TRX $ OCN $ IOST $ NCASH $ STORM $ EOS $ NEO $ IOTA $ CDT $ DASH $ XEM $ VEN $ ETC $ GVT $ LISK $ OMG $ APPC $ MOD $ NEBL $ ENJ 23,0,0,,
4/29/2018 13:46,9.91E+17,,0.1 BTC --> 10BTC -> https://t.me/Blackfoxtrading $ BTC $ XRP $ LTC $ ETH $ ADA $ XLM $ XVG $ TRX $ OCN $ IOST $ NCASH $ STORM $ EOS $ NEO $ IOTA $ CDT $ DASH $ XEM $ VEN $ ETC $ GVT $ LISK $ OMG $ APPC $ MOD $ NEBL $ ENJ 24,0,0,,
4/29/2018 8:05,9.91E+17,,1 faithfulstar coin which will give you 500% check here —> https://goo.gl/EN4WM4 $ XLM $ EVX $ STRAT $ MNX $ TRX $ XMY $ XVG $ OCT $ SKY $ QWARK $ MDT $ CPC $ DBC $ RDN $ UNB $ TNC $ VERI $ XMR BrSNd7hk7ZsAzYzT5skAt6bf,0,0,,
4/29/2018 9:45,9.91E+17,,1 firmstar coin which will give you 500% check here —> https://goo.gl/hY4ipa $ STRAT $ XLM $ EVX $ CPC $ QWARK $ MNX $ XVG $ VERI $ SKY $ DBC $ XMY $ OCT $ TRX $ XMR $ UNB $ TNC $ RDN $ MDT rE9iQN6TTYnbQ8ndD6srz6DR,0,1,,
4/29/2018 9:15,9.91E+17,,1 firmstar coin which will give you 500% check here —> https://goo.gl/qePQCJ $ OCT $ EVX $ MNX $ XLM $ XVG $ QWARK $ DBC $ TNC $ CPC $ TRX $ UNB $ STRAT $ XMR $ MDT $ XMY $ RDN $ VERI $ SKY rzKdsD7bi9EhrryBf93D4yFa,0,0,,
4/29/2018 9:15,9.91E+17,,1 flourishingstar coin which will give you 500% check here —> https://goo.gl/cZWybD $ STRAT $ TNC $ XLM $ CPC $ UNB $ EVX $ XVG $ VERI $ XMY $ MNX $ OCT $ QWARK $ XMR $ SKY $ MDT $ DBC $ TRX $ RDN ZdfQZ679A6szSsdtzE9bzESy,0,0,,
4/29/2018 12:05,9.91E+17,,10x in month?? Easy with these guys bodied -> https://goo.gl/2MKXUS $ UNB $ TRX $ MDT $ MNX $ EVX $ OCT $ SKY $ XMY $ XLM $ QWARK $ XMR $ DBC $ VERI $ TNC $ STRAT $ XVG $ CPC $ RDN fBe5GHQyZQzfAfRYNhNtyysE,0,0,,
4/29/2018 9:12,9.91E+17,,1BTC --> 30BTC JUST 1 MONTH Join : http://t.me/Monsterpumper $ MTL $ DGB $ XEM $ TRIG $ STRAT $ LSK $ IOP $ PIVX $ PAY $ ARK $ DASH $ MCO $ ARDR $ CVC $ ETH $ NEO $ XLM $ XRP $ ADA $EMC2 $ OMG$BCC $ VTC $ AEON $ ZEC $ ADX $ XVG $ BAT $ LTC $ EOS $ IOTA,0,0,,
4/29/2018 12:12,9.91E+17,,1BTC --> 30BTC JUST 1 MONTH Join : http://t.me/Monsterpumper $ MTL $ DGB $ XEM $ TRIG $ STRAT $ LSK $ IOP $ PIVX $ PAY $ ARK $ DASH $ MCO $ ARDR $ CVC $ ETH $ NEO $ XLM $ XRP $ ADA $EMC2 $ OMG$BCC $ VTC $ AEON $ ZEC $ ADX $ XVG $ BAT $ LTC $ IOST $ IOTA,0,0,,
4/29/2018 11:43,9.91E+17,,1MONTH PROFIT 3000++ Profit Join : http://t.me/Monsterpumper $ BTC $ ETH $ NEO $ XLM $ XRP $ ADA $EMC2 $ OMG $ BCC $ VTC $ AEON $ ZEC $ ADX $ XVG $ BAT $ LTC $ XEL $ GNT $ GUP $ MONA $ BNT $ XZC $ KORE $ PTOY $ EBST $ STORJ $ START $ FCT $ REP $ TKN $ WINGS $ SYS $ HSR,0,0,,
4/29/2018 8:44,9.91E+17,,1MONTH PROFIT 3000++ Profit Join : http://t.me/Monsterpumper $ MTL $ DGB $ XEM $ TRIG $ STRAT $ LSK $ IOP $ PIVX $ PAY $ ARK $ DASH $ MCO $ ARDR $ CVC $ ETH $ NEO $ XLM $ XRP $ ADA $EMC2 $ OMG$BCC $ VTC $ AEON $ ZEC $ ADX $ XVG $ BAT $ LTC,0,0,,
4/29/2018 13:42,9.91E+17,,1MONTH PROFIT 3000++ Profit Join : http://t.me/Monsterpumper $ MTL $ DGB $ XEM $ TRIG $ STRAT $ LSK $ IOP $ PIVX $ PAY $ ARK $ DASH $ MCO $ ARDR $ CVC $ ETH $ NEO $ XLM $ XRP $ ADA $EMC2 $ OMG$BCC $ VTC $ AEON $ ZEC $ ADX $ XVG $ BAT $ LTC $ DGD,0,0,,
4/29/2018 12:01,9.91E+17,,4 Day Made 560% Profit Join : http://t.me/Monsterpumper $ BTC $ ETH $ NEO $ XLM $ XRP $ ADA $EMC2 $ OMG $ BCC $ VTC $ AEON $ ZEC $ ADX $ XVG $ BAT $ LTC,0,1,,
4/29/2018 9:01,9.91E+17,,4 Day Made 560% Profit Join : http://t.me/Monsterpumper $ BTC $ ETH $ NEO $ XLM $ XRP $ ADA $EMC2 $ OMG $ BCC $ VTC $ AEON $ ZEC $ ADX $ XVG $ BAT $ LTC,0,0,,
4/29/2018 9:10,9.91E+17,,«10x club». Now we opened our doors for 100 people https://goo.gl/bVMBYQ $ MDT $ VERI $ UNB $ XLM $ STRAT $ TNC $ SKY $ XMR $ MNX $ DBC $ EVX $ RDN $ TRX $ CPC $ XMY $ OCT $ QWARK $ XVG s48Eez4AHtsyt45RT3rA5ARY,0,0,,
4/29/2018 10:45,9.91E+17,,«10x club». Now we opened our doors for 100 people https://goo.gl/gCRDyF $ MDT $ XVG $ XLM $ UNB $ STRAT $ XMR $ TRX $ EVX $ MNX $ OCT $ CPC $ QWARK $ SKY $ DBC $ VERI $ TNC $ RDN $ XMY 6tkb7EsiaKZAFYSrs4ARzTRs,0,0,,
4/29/2018 9:55,9.91E+17,,«10x club». Now we opened our doors for 100 people https://goo.gl/nJULxZ $ UNB $ XVG $ TNC $ QWARK $ MDT $ EVX $ SKY $ OCT $ XMY $ CPC $ RDN $ STRAT $ VERI $ XLM $ TRX $ MNX $ DBC $ XMR NdaRY4DYSyAzAfzD8aR998YR,0,0,,
4/29/2018 11:58,9.91E+17,,ツイート数の多かった仮想通貨 1位 $ TRX 819 Tweets 2位 $ BTC 709 Tweets 3位 $ NEO 126 Tweets 4位 $ ETH 121 Tweets 5位 $ XVG 115 Tweets 2018-04-30 02:00 ～ 2018-04-30 02:59 COINTREND いまTwitterで話題の仮想通貨を探せ！ https://cointrend.jp/,0,0,,
4/29/2018 9:58,9.91E+17,,ツイート数の多かった仮想通貨 1位 $ TRX 893 Tweets 2位 $ BTC 786 Tweets 3位 $ XRP 171 Tweets 4位 $ ETH 164 Tweets 5位 $ XVG 95 Tweets 2018-04-30 00:00 ～ 2018-04-30 00:59 COINTREND いまTwitterで話題の仮想通貨を探せ！ https://cointrend.jp/,0,0,,
4/29/2018 10:58,9.91E+17,,ツイート数の多かった仮想通貨 1位 $ TRX 981 Tweets 2位 $ BTC 650 Tweets 3位 $ ETH 134 Tweets 4位 $ XRP 122 Tweets 5位 $ XVG 114 Tweets 2018-04-30 01:00 ～ 2018-04-30 01:59 COINTREND いまTwitterで話題の仮想通貨を探せ！ https://cointrend.jp/,0,0,,
4/29/2018 11:15,9.91E+17,,All $ MNX Targets Achieved -> https://goo.gl/HbY8qa $ TNC $ RDN $ OCT $ SKY $ TRX $ EVX $ XLM $ XMY $ VERI $ DBC $ XVG $ XMR $ STRAT $ CPC $ QWARK $ MNX $ UNB $ MDT DZTnkk5rGhTDNtG7B5y3A8d7,0,0,,
4/29/2018 8:35,9.91E+17,,All $ QWARK Targets Achieved -> https://goo.gl/YQdaWb $ STRAT $ XMR $ MNX $ SKY $ UNB $ TNC $ VERI $ CPC $ QWARK $ XVG $ DBC $ XMY $ XLM $ EVX $ MDT $ TRX $ RDN $ OCT 9rKnRQ55eEsfT6SeS7E53fDz,0,0,,
4/29/2018 9:10,9.91E+17,,All $ STRAT Targets Achieved -> https://goo.gl/S9BvQG $ DBC $ XVG $ EVX $ OCT $ TRX $ MDT $ XMY $ UNB $ XMR $ QWARK $ SKY $ RDN $ TNC $ VERI $ XLM $ STRAT $ CPC $ MNX hREKbR5EyFBGGTGtA4bYnnKT,0,0,,
4/29/2018 12:16,9.91E+17,,Binance Coin $ BNB price: $14.84 Binance fees are 3-5x less than Bittrex ! http://binance.com/?ref=10078236 $ KICK $ XLR $ PTC $ XVG $ XAUR $ ETHOS $ PEER $ NEO $ XDN $ ATB $ MTN $ GBYTE $ XSH $ TCT $ GAM $ ACT $ BCY $ POE $ APPC $ EDG $ DGB $ NBT $ PZMpic.twitter.com/ae4PIoJejh,0,0,,
4/29/2018 10:44,9.91E+17,,Binance Coin $ BNB price: $14.84 HURRY! Binance is currently accepting new users http://binance.com/?ref=10078236 $ BURST $ DOPE $ LUX $ GAME $ SXC $ ENJ $ LOC $ ZEC $ QVT $ ETC $ POWR $ RHOC $ DENT $ KIN $ KNC $ WAX $ XVG $ BCD $ VIA $ BCY $ BCN $ MUSIC $ DYNpic.twitter.com/RklPqDQ2gD,0,0,,
4/29/2018 8:21,9.91E+17,,Binance Poloniex Bittrex Move your trading to the #1 crypto exchange! http://binance.com/?ref=11810992 Forks are distributed too $ GAME $ SALT $ MAID $ XVG $ MED $ XZC $ WAVES $ NEBL $ SYS $ ZEC $ ELF $ HSR $ ETH $ VEN $ ZRX $ KCS $ EMCpic.twitter.com/MFUSWcjbdB,0,0,,#1
4/29/2018 8:26,9.91E+17,,Binance Poloniex Bittrex Move your trading to the #1 crypto exchange! http://binance.com/?ref=11810992 Forks are distributed too $ NEO $ ARDR $ ADA $ DRGN $ ENG $ BNT $ XVG $ NEBL $ DENT $ RDD $ ETC $ REP $ PART $ FCT $ DOGE $ BTM $ MAID $ WAXpic.twitter.com/Gr5nMWDxOj,0,0,,#1
4/29/2018 9:31,9.91E+17,,Bitcoin $ BTC price is: $9341.70 Best and cheapest exchange to trade crypto. Check it out http://binance.com/?ref=10078236 $ CLAM $ ABY $ FLDC $ NULS $ BLITZ $ GUP $ LSK $ XVG $ WINGS $ UGC $ TOPC $ ETHOS $ ION $ SBD $ ELF $ SHIFT $ GBYTE $ PRL $ POT $ SOAR $ LKK $ NSR $ MYBpic.twitter.com/nIih6Y8fwV,0,0,,
4/29/2018 8:49,9.91E+17,,Bitcoin Cash $ BCH price: $1428.71 QUICK! Sign up before Binance closes registration! http://binance.com/?ref=10078236 $ BNT $ DGB $ STRAT $ NULS $ PTC $ UNITY $ ELIX $ MNE $ DCR $ PBL $ ARGS $ QRL $ NEM $ DASH $ XVG $ GAME $ DYN $ FCT $ QRK $ KCS $ TAU $ XPM $ FLIXXpic.twitter.com/cc0QEh7v32,0,0,,
4/29/2018 8:15,9.91E+17,,bodied Amazing Prediction of Signal Check Signals History -> https://goo.gl/FQudKh $ OCT $ MNX $ CPC $ EVX $ QWARK $ TNC $ XVG $ MDT $ SKY $ UNB $ STRAT $ XMY $ RDN $ XLM $ VERI $ DBC $ XMR $ TRX TH5be324aSKnazE2tZEkZEZ7,0,0,,
4/29/2018 10:07,9.91E+17,,"BREAKING NEWS!! We are giving away 5,000 ETH. It's really easy to participate follow the instructions you'll get in a while. Go! CLICK HERE: https://give-ethereum.org/#bablubarua17 If you’re late, your ETH will be sent back $ BTC $ LTC $ ETH $ VTC $ ADA $ XVG $ LUX $ ESP $ KIN $ LUX",0,0,,#bablubarua17
4/29/2018 11:46,9.91E+17,,"BREAKING NEWS!! We are giving away 5,000 ETH. It's really easy to participate follow the instructions you'll get in a while. Go! CLICK HERE: https://give-ethereum.org/#bitcoinist If you’re late, your ETH will be sent back $ BTC $ LTC $ ETH $ VTC $ ADA $ XVG $ LUX $ ESP $ KIN $ LUX",0,0,,#bitcoinist
4/29/2018 11:29,9.91E+17,,"BREAKING NEWS!! We are giving away 5,000 ETH. It's really easy to participate follow the instructions you'll get in a while. Go! CLICK HERE: https://give-ethereum.org/#blockchainers If you’re late, your ETH will be sent back $ BTC $ LTC $ ETH $ VTC $ ADA $ XVG $ LUX $ ESP $ KIN $ LUX",0,0,,#blockchainers
4/29/2018 10:13,9.91E+17,,"BREAKING NEWS!! We are giving away 5,000 ETH. It's really easy to participate follow the instructions you'll get in a while. Go! CLICK HERE: https://give-ethereum.org/#BobsRepair If you’re late, your ETH will be sent back $ BTC $ LTC $ ETH $ VTC $ ADA $ XVG $ LUX $ ESP $ KIN $ LUX",0,0,,#BobsRepair
4/29/2018 11:23,9.91E+17,,"BREAKING NEWS!! We are giving away 5,000 ETH. It's really easy to participate follow the instructions you'll get in a while. Go! CLICK HERE: https://give-ethereum.org/#TheBlockchain If you’re late, your ETH will be sent back $ BTC $ LTC $ ETH $ VTC $ ADA $ XVG $ LUX $ ESP $ KIN $ LUX",0,0,,#TheBlockchain
4/29/2018 11:15,9.91E+17,,"BREAKING NEWS!! We are giving away 5,000 ETH. It's really easy to participate follow the instructions you'll get in a while. Go! CLICK HERE: https://give-ethereum.org/#xbtmoney If you’re late, your ETH will be sent back $ BTC $ LTC $ ETH $ VTC $ ADA $ XVG $ LUX $ ESP $ KIN $ LUX",0,0,,#xbtmoney
4/29/2018 13:25,9.91E+17,,"BTC increased very fast and will go to 15000$, check this $ SKY news -> https://goo.gl/Mbxywu $ QWARK $ VERI $ SKY $ TRX $ OCT $ XVG $ UNB $ CPC $ XMY $ STRAT $ XLM $ MNX $ DBC $ TNC $ XMR $ EVX $ RDN $ MDT y8dAzsQtzF56dYKfin2GEY5i",0,0,,
4/29/2018 9:24,9.91E+17,,"Bull season for alts as they step into EW 3. $ BTC bearish and will step into Depression (below $6k), comparing PoaMC photo below and weekly view. I bought $ ICX weeks ago in anticipation. Many alts will pump. I like ICX pattern and mainnet news. $ ETH $ TRX $ XVG # BTC # ICX # POE # XRPpic.twitter.com/rjDxysIgMD",0,1,,# # # #
4/29/2018 12:49,9.91E+17,,Can someone just give me a straight and honest answer. https://ift.tt/2I07iBK $ XVG,0,1,,
4/29/2018 10:55,9.91E+17,,Check $ MDT Signals History -> https://goo.gl/8kcB8X $ QWARK $ OCT $ XVG $ SKY $ EVX $ CPC $ MDT $ UNB $ XMR $ VERI $ STRAT $ DBC $ XMY $ MNX $ RDN $ TRX $ XLM $ TNC t22bD2AEnzYZk8k965Brn59n,0,0,,
4/29/2018 9:45,9.91E+17,,Check $ XVG Signals History -> https://goo.gl/KRcz1p $ UNB $ SKY $ DBC $ MDT $ OCT $ XMY $ XVG $ TRX $ QWARK $ VERI $ STRAT $ MNX $ EVX $ XMR $ TNC $ XLM $ CPC $ RDN s9Gik3F8k55drH9RyrFsH7Td,0,0,,
4/29/2018 9:00,9.91E+17,,Check Signals History --> https://goo.gl/6YVgUu $ TNC $ VERI $ XMY $ QWARK $ XLM $ TRX $ XMR $ EVX $ UNB $ OCT $ XVG $ STRAT $ MDT $ MNX $ SKY $ DBC $ RDN $ CPC df6REY8Y7htGz4EZF76BF43s,0,1,,
4/29/2018 12:53,9.91E+17,,Convert small balances into $ BNB when you trade at Binance! https://www.binance.com/?ref=28987723 pic.twitter.com/bhK0kTN8wr $ BTC $ LTC $ XVG $ TRX $ ZCL $ ETH $ ETC $ BCH $ XRP $ DASH $ BTG $ XLM $ XMR $ ZEC $ ADA $ STRAT $ NEO $ LUX $ SC $ POWR $ VTC $ LUX $ XEM $ LSK $ DGB $ DOGE $ GRS $ AMP $ XRB $ NAV # cryptocurrency,0,0,,#
4/29/2018 10:24,9.91E+17,,Есть все цели по $ waves Подробности в группе ТГ! БЕСПЛАТНО! $ eth $ btc # bittrex $ xrp $ neo $ ada $ ltc $ dash $ xvg $ xlm $ xmr $ qtum $ edg $ iota $ eos $ trx # криптовалюта # cryptocurrencypic.twitter.com/6NtJnLbDRs,0,1,,# # #
4/29/2018 11:30,9.91E+17,,Активно подписывайтесь на наш канал! И получайте бесплатные рекомендации! Подробности в группе ТГ! БЕСПЛАТНО! $ eth $ btc # bittrex $ xrp $ neo $ ada $ ltc $ dash $ xvg $ xlm $ xmr $ qtum $ edg $ iota $ eos $ trx # криптовалюта # cryptocurrencyhttps://Tele.click/redtradecrypto,0,1,,# # #
4/29/2018 8:50,9.91E+17,,Did you miss $Bitcoin and $ethereum don't miss $speedcash https://www.scash.ml/roadmap/ # bitcoin $ scs $ eca $ xvg $ btc $ bch $ eth $ xrp $ ltc $ dash $ etc $ xem $ doge $ dgb $ ada $ neo $ xlm $ eos $ iota $ xmr $ strat $ btg $ synx $ swt $ ppc $ cvc $ ardr $ nxt $ zcl $ xvg $ fun $ rdd $ vox $ vib $ vtc,0,1,,#
4/29/2018 8:13,9.91E+17,,Do you want to mine Bitcoin but you don't have money for a big setup? Try cloudmining with hashflare! https://hashflare.io/r/B98889E4 Start mining with just a few bucks! $ BAT $ SYS $ EOS $ FUN $ OMG $ SC $ NEO $ ETH $ LTC $ XRP $ IOTA $ DOGE $ XVG $ BTG $ NAV $ XMR,0,0,,
4/29/2018 12:13,9.91E+17,,Do you want to mine cryptocurrency but you don't have money for a big setup? Try cloudmining with hashflare! https://hashflare.io/r/B98889E4 Hashflare is a registered company! $ BAT $ Waves $ EOS $ FUN $ OMG $ SC $ NEO $ ETH $ LTC $ XRP $ IOTA $ DOGE $ XVG $ BCC $ NAV $ DASH,0,0,,
4/29/2018 8:09,9.91E+17,,eLira is # Airdropping 1.319.000 Token. $ btc $ ltc $ poe $ trx $ xvg $ sub $ eth $ neohttp://vy.tc/fCntc95,0,0,,#
4/29/2018 11:38,9.91E+17,,eLira is # Airdropping 1.319.000 Token. $ btc $ ltc $ poe $ trx $ xvg $ sub $ eth $ neohttp://vy.tc/fCrAh42,0,0,,#
4/29/2018 12:09,9.91E+17,,finally $ OAX # openanex been waiting for this to pump.. who got a bag too? # crypto # blockchain # bitcoin $ ICX $ BTC $ XVG $ XMR $ ETH $ EOS $ LTC $ XRP $ XLM $ IOTA $ TRX $ NEOpic.twitter.com/iHMQ2aFz70,0,0,,# # # #
4/29/2018 8:05,9.91E+17,,firmstar 3X-5X SIGNAL HERE -> https://goo.gl/wDwBjN $ DBC $ TRX $ CPC $ SKY $ XLM $ MNX $ XMY $ XVG $ TNC $ UNB $ MDT $ RDN $ QWARK $ VERI $ STRAT $ EVX $ XMR $ OCT BFtk4d2fTAhH4zEtd6aATsBR,0,0,,
